Person ID,Member of Parliament,Political Affiliation,Member Voted,Paired
89156,Ziad Aboultaif (Edmonton Manning),Conservative,Yea,
123092,Sima Acan (Oakville West),Liberal,Yea,
105340,Scott Aitchison (Parry Sound—Muskoka),Conservative,Yea,
123033,Fares Al Soud (Mississauga Centre),Liberal,Yea,
72029,Dan Albas (Okanagan Lake West—South Kelowna),Conservative,Yea,
110339,Shafqat Ali (Brampton—Chinguacousy Park),Liberal,Yea,
25446,Dean Allison (Niagara West),Conservative,Yea,
123675,Rebecca Alty (Northwest Territories),Liberal,Yea,
96081,Anita Anand (Oakville East),Liberal,,Paired
89449,Gary Anandasangaree (Scarborough—Guildwood—Rouge Park),Liberal,Yea,
89259,Scott Anderson (Vernon—Lake Country—Monashee),Conservative,Yea,
109872,Carol Anstey (Long Range Mountains),Conservative,Yea,
89294,Mel Arnold (Kamloops—Shuswap—Central Rockies),Conservative,Yea,
123608,Chak Au (Richmond Centre—Marpole),Conservative,Yea,
122753,Tatiana Auguste (Terrebonne),Liberal,Yea,
123276,Roman Baber (York Centre),Conservative,Yea,
123500,Burton Bailey (Red Deer),Conservative,Yea,
111067,Parm Bains (Richmond East—Steveston),Liberal,Yea,
105121,Yvan Baker (Etobicoke Centre),Liberal,Yea,
30330,Tony Baldinelli (Niagara Falls—Niagara-on-the-Lake),Conservative,Yea,
123214,Karim Bardeesy (Taiaiako'n—Parkdale—High Park),Liberal,Yea,
86261,John Barlow (Foothills),Conservative,Yea,
102275,Michael Barrett (Leeds—Grenville—Thousand Islands—Rideau Lakes),Conservative,Yea,
88422,Xavier Barsalou-Duval (Pierre-Boucher—Les Patriotes—Verchères),Bloc Québécois,Nay,
104571,Jaime Battiste (Cape Breton—Canso—Antigonish),Liberal,Yea,
376,Mario Beaulieu (La Pointe-de-l'Île),Bloc Québécois,Nay,
89236,Terry Beech (Burnaby North—Seymour),Liberal,Yea,
123208,Jim Bélanger (Sudbury East—Manitoulin—Nickel Belt),Conservative,Yea,
110791,Buckley Belanger (Desnethé—Missinippi—Churchill River),Liberal,Yea,
