vote_number,date,subject,bill_number,result,yeas,nays,paired
276,2014-11-19T15:50:53,"Time allocation for Bill C-18, An Act to amend certain Acts relating to agriculture and agri-food",C-18,Agreed To,140,106,0
275,2014-11-18T10:30:49,"Time allocation for Bill C-44, An Act to amend the Canadian Security Intelligence Service Act and other Acts",C-44,Agreed To,144,110,0
274,2014-11-17T19:05:15,Sixth Report of the Standing Committee on Finance,,Agreed To,246,0,0
273,2014-11-17T19:00:00,"2nd reading of Bill C-21, An Act to control the administrative burden that regulations impose on businesses",C-21,Agreed To,245,1,0
272,2014-11-17T18:45:00,Third Report of the Standing Committee on Veterans Affairs,,Agreed To,245,0,0
271,2014-11-05T18:10:26,"2nd reading of Bill C-597, An Act to amend the Holidays Act (Remembrance Day)",C-597,Agreed To,258,2,0
270,2014-11-05T18:00:23,"2nd reading of Bill C-622, An Act to amend the National Defence Act (transparency and accountability), to enact the Intelligence and Security Committee of Parliament Act and to make consequential amendments to other Acts",C-622,Negatived,120,142,0
269,2014-11-04T15:45:32,Ways and Means motion No. 16,,Agreed To,152,123,0
268,2014-11-03T17:55:00,"2nd reading of Bill C-43, A second Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures",C-43,Agreed To,149,114,0
267,2014-11-03T17:45:54,"2nd reading of Bill C-43, A second Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (reasoned amendment)",C-43,Negatived,114,149,0
266,2014-10-30T11:21:30,"Time allocation for Bill C-43, A second Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures",C-43,Agreed To,143,103,0
265,2014-10-29T19:20:00,"2nd reading of Bill S-211, An Act to establish a national day to promote health and fitness for all Canadians",S-211,Agreed To,282,0,0
264,2014-10-29T19:10:00,"2nd reading of Bill S-221, An Act to amend the Criminal Code (assaults against public transit operators)",S-221,Agreed To,283,0,0
263,2014-10-29T19:00:00,"3rd reading and adoption of Bill C-520, An Act supporting non-partisan agents of Parliament",C-520,Agreed To,149,130,0
262,2014-10-29T18:50:00,"Concurrence at report stage of Bill C-520, An Act supporting non-partisan agents of Parliament",C-520,Agreed To,149,130,0
261,2014-10-29T18:40:00,"Bill C-520, An Act supporting non-partisan agents of Parliament (report stage amendment)",C-520,Agreed To,244,38,0
260,2014-10-29T18:30:00,"Bill C-520, An Act supporting non-partisan agents of Parliament (report stage amendment)",C-520,Negatived,131,152,0
259,2014-10-29T18:20:00,"3rd reading and adoption of Bill C-41, An Act to implement the Free Trade Agreement between Canada and the Republic of Korea",C-41,Agreed To,282,2,0
258,2014-10-29T18:10:00,Opposition Motion (Ebola),,Negatived,130,154,0
257,2014-10-29T18:00:00,Opposition Motion (Ebola) (amendment),,Negatived,130,154,0
256,2014-10-23T11:00:00,Ways and Means motion No. 15,,Agreed To,148,121,0
255,2014-10-20T18:55:11,"3rd reading and adoption of Bill C-13, An Act to amend the Criminal Code, the Canada Evidence Act, the Competition Act and the Mutual Legal Assistance in Criminal Matters Act",C-13,Agreed To,173,94,0
254,2014-10-20T18:45:25,Opposition Motion (Gros-Cacouna oil terminal),,Negatived,94,175,0
253,2014-10-08T17:30:19,"2nd reading of Bill C-247, An Act to expand the mandate of Service Canada in respect of the death of a Canadian citizen or Canadian resident",C-247,Agreed To,268,0,0
252,2014-10-07T20:40:13,Government Business No. 13 ( Military contribution against ISIL),,Agreed To,157,134,0
251,2014-10-07T20:30:26,Government Business No. 13 ( Military contribution against ISIL) (amendment),,Negatived,134,157,0
250,2014-10-07T10:30:09,Motion for closure,,Agreed To,154,122,0
249,2014-10-06T18:45:00,"3rd reading and adoption of Bill C-36, An Act to amend the Criminal Code in response to the Supreme Court of Canada decision in Attorney General of Canada v. Bedford and to make consequential amendments to other Acts",C-36,Agreed To,156,124,0
248,2014-10-01T18:45:46,Private Members' Business M-504 (Instruction to the Standing Committee on the Status of Women (violence against women)),,Agreed To,277,0,0
247,2014-10-01T18:40:56,Private Members' Business M-504 (Instruction to the Standing Committee on the Status of Women (violence against women)) (amendment),,Agreed To,276,0,0
246,2014-10-01T18:35:13,"2nd reading of Bill C-584, An Act respecting the Corporate Social Responsibility Inherent in the Activities of Canadian Extractive Corporations in Developing Countries",C-584,Negatived,127,150,0
245,2014-10-01T18:30:22,"2nd reading of Bill C-41, An Act to implement the Free Trade Agreement between Canada and the Republic of Korea",C-41,Agreed To,276,2,0
244,2014-10-01T18:25:36,"First Report of the Standing Committee on Access to Information, Privacy and Ethics",,Agreed To,150,127,0
243,2014-10-01T18:20:28,"First Report of the Standing Committee on Access to Information, Privacy and Ethics (amendment)",,Negatived,127,149,0
242,2014-10-01T18:28:45,"Concurrence at report stage of Bill C-13, An Act to amend the Criminal Code, the Canada Evidence Act, the Competition Act and the Mutual Legal Assistance in Criminal Matters Act",C-13,Agreed To,183,92,0
241,2014-10-01T18:05:25,"Bill C-13, An Act to amend the Criminal Code, the Canada Evidence Act, the Competition Act and the Mutual Legal Assistance in Criminal Matters Act (report stage amendment)",C-13,Negatived,127,150,0
240,2014-10-01T18:00:11,"Bill C-13, An Act to amend the Criminal Code, the Canada Evidence Act, the Competition Act and the Mutual Legal Assistance in Criminal Matters Act (report stage amendment)",C-13,Negatived,92,185,0
239,2014-10-01T16:00:43,"Time allocation for Bill C-13, An Act to amend the Criminal Code, the Canada Evidence Act, the Competition Act and the Mutual Legal Assistance in Criminal Matters Act",C-13,Agreed To,146,122,0
238,2014-09-30T18:10:00,Opposition Motion (Changes to Standing Orders),,Negatived,132,144,0
237,2014-09-30T18:00:00,Opposition Motion (Changes to Standing Orders) (previous question),,Agreed To,275,1,0
236,2014-09-29T18:40:00,"Concurrence at report stage of Bill C-36, An Act to amend the Criminal Code in response to the Supreme Court of Canada decision in Attorney General of Canada v. Bedford and to make consequential amendments to other Acts",C-36,Agreed To,143,122,0
235,2014-09-29T18:30:00,"Bill C-36, An Act to amend the Criminal Code in response to the Supreme Court of Canada decision in Attorney General of Canada v. Bedford and to make consequential amendments to other Acts (report stage amendment)",C-36,Negatived,120,144,0
234,2014-09-25T12:35:28,"Time allocation for Bill C-22, An Act respecting Canada's offshore oil and gas operations, enacting the Nuclear Liability and Compensation Act, repealing the Nuclear Liability Act and making consequential amendments to other Acts",C-22,Agreed To,137,110,0
233,2014-09-25T11:15:09,"Time allocation for Bill C-36, An Act to amend the Criminal Code in response to the Supreme Court of Canada decision in Attorney General of Canada v. Bedford and to make consequential amendments to other Acts",C-36,Agreed To,140,108,0
232,2014-09-24T18:50:00,Private Members' Business M-497 (Energy efficiency program),,Negatived,127,145,0
231,2014-09-24T18:40:00,"2nd reading of Bill C-586, An Act to amend the Canada Elections Act and the Parliament of Canada Act (candidacy and caucus reforms)",C-586,Agreed To,253,17,0
230,2014-09-24T18:30:48,"2nd reading of Bill C-587, An Act to amend the Criminal Code (increasing parole ineligibility)",C-587,Agreed To,183,90,0
229,2014-09-24T18:20:00,"2nd reading of Bill C-486, An Act respecting corporate practices relating to the extraction, processing, purchase, trade and use of conflict minerals from the Great Lakes Region of Africa",C-486,Negatived,127,146,0
228,2014-09-24T18:10:00,First Report of the Special Committee on Violence Against Indigenous Women,,Agreed To,148,126,0
227,2014-09-24T18:00:52,Opposition Motion (Employment Insurance),,Negatived,34,239,0
226,2014-09-19T12:25:00,Motion to proceed to Orders of the Day,,Agreed To,131,2,0
225,2014-09-18T15:30:16,Opposition Motion (Federal minimum wage),,Negatived,124,138,0
224,2014-06-19T15:15:38,"3rd reading and adoption of Bill C-6, An Act to implement the Convention on Cluster Munitions",C-6,Agreed To,130,98,0
223,2014-06-19T15:05:18,"2nd reading of Bill C-2, An Act to amend the Controlled Drugs and Substances Act",C-2,Agreed To,131,98,0
222,2014-06-19T11:52:08,Motion to adjourn the debate,,Agreed To,130,81,0
221,2014-06-19T10:36:49,Motion to adjourn the debate,,Agreed To,133,85,0
220,2014-06-18T17:30:45,"Time allocation for Bill C-32, An Act to enact the Canadian Victims Bill of Rights and to amend certain Acts",C-32,Agreed To,137,105,0
219,2014-06-18T16:30:28,Motion to proceed to Orders of the Day,,Agreed To,138,98,0
218,2014-06-18T15:15:19,"2nd reading of Bill C-2, An Act to amend the Controlled Drugs and Substances Act (previous question)",C-2,Agreed To,143,122,0
217,2014-06-18T15:05:24,Private Members' Business M-496 (Dairy producers),,Agreed To,262,0,0
216,2014-06-17T15:30:09,"Time allocation for Bill C-2, An Act to amend the Controlled Drugs and Substances Act",C-2,Agreed To,145,123,0
215,2014-06-17T15:20:06,"Concurrence at report stage of Bill C-6, An Act to implement the Convention on Cluster Munitions",C-6,Agreed To,147,127,0
214,2014-06-17T15:10:50,"Bill C-6, An Act to implement the Convention on Cluster Munitions (report stage amendment)",C-6,Negatived,127,148,0
213,2014-06-17T15:00:55,"Bill C-6, An Act to implement the Convention on Cluster Munitions (report stage amendment)",C-6,Negatived,127,148,0
212,2014-06-16T17:50:41,"Time allocation for Bill C-6, An Act to implement the Convention on Cluster Munitions",C-6,Agreed To,138,106,0
211,2014-06-16T16:34:01,Motion to adjourn the debate,,Agreed To,137,105,0
210,2014-06-16T15:10:48,"3rd reading and adoption of Bill C-24, An Act to amend the Citizenship Act and to make consequential amendments to other Acts",C-24,Agreed To,137,118,0
209,2014-06-16T15:00:00,"2nd reading of Bill C-36, An Act to amend the Criminal Code in response to the Supreme Court of Canada decision in Attorney General of Canada v. Bedford and to make consequential amendments to other Acts",C-36,Agreed To,139,117,0
208,2014-06-12T22:34:46,Motion to adjourn the House,,Negatived,20,63,0
207,2014-06-12T15:06:11,"3rd reading and adoption of Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures",C-31,Agreed To,148,94,0
206,2014-06-12T15:07:25,"3rd reading and adoption of Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (reasoned amendment)",C-31,Negatived,94,147,0
205,2014-06-12T12:10:59,"Time allocation for Bill C-36, An Act to amend the Criminal Code in response to the Supreme Court of Canada decision in Attorney General of Canada v. Bedford and to make consequential amendments to other Acts",C-36,Agreed To,147,90,0
204,2014-06-12T10:30:49,Appointment of an officer of Parliament,,Agreed To,217,1,0
203,2014-06-11T17:30:09,Motion to adjourn the House,,Negatived,64,172,0
202,2014-06-11T16:00:13,Motion to adjourn the debate,,Agreed To,246,4,0
201,2014-06-10T18:30:12,"3rd reading and adoption of Bill C-20, An Act to implement the Free Trade Agreement between Canada and the Republic of Honduras, the Agreement on Environmental Cooperation between Canada and the Republic of Honduras and the Agreement on Labour Cooperation between Canada and the Republic of Honduras",C-20,Agreed To,176,93,0
200,2014-06-10T18:20:19,"Concurrence at report stage of Bill C-24, An Act to amend the Citizenship Act and to make consequential amendments to other Acts",C-24,Agreed To,145,125,0
199,2014-06-10T18:10:58,"Bill C-24, An Act to amend the Citizenship Act and to make consequential amendments to other Acts (report stage amendment)",C-24,Negatived,125,145,0
198,2014-06-10T18:00:24,"3rd reading and adoption of Bill C-39, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2015",C-39,Agreed To,147,124,0
197,2014-06-10T16:13:43,"Concurrence at report stage of Bill C-39, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2015",C-39,Agreed To,147,124,0
196,2014-06-10T16:13:03,"2nd reading of Bill C-39, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2015",C-39,Agreed To,147,123,0
195,2014-06-10T17:30:45,Concurrence in estimates,,Agreed To,147,124,0
194,2014-06-10T17:20:08,"3rd reading and adoption of Bill C-38, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2015",C-38,Agreed To,147,124,0
193,2014-06-10T16:09:37,"Concurrence at report stage of Bill C-38, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2015",C-38,Agreed To,147,124,0
192,2014-06-10T16:06:55,"2nd reading of Bill C-38, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending March 31, 2015",C-38,Agreed To,147,124,0
191,2014-06-10T16:50:37,Concurrence in estimates,,Agreed To,147,124,0
190,2014-06-10T16:40:26,Concurrence in an opposed item,,Agreed To,179,92,0
189,2014-06-10T18:30:18,Opposition Motion (Income splitting),,Negatived,124,147,0
188,2014-06-09T18:40:01,Motion to proceed to Orders of the Day,,Agreed To,137,101,0
187,2014-06-09T18:00:35,"Concurrence at report stage of Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures",C-31,Agreed To,148,115,0
186,2014-06-09T17:50:05,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,115,148,0
185,2014-06-09T17:40:25,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,86,177,0
184,2014-06-09T17:30:42,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,114,147,0
183,2014-06-09T17:20:55,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,113,148,0
182,2014-06-09T17:10:37,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,113,148,0
181,2014-06-09T17:00:13,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,113,147,0
180,2014-06-09T16:50:05,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,87,176,0
179,2014-06-09T15:40:13,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,115,148,0
178,2014-06-09T16:30:00,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,115,148,0
177,2014-06-09T16:20:52,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,116,148,0
176,2014-06-09T16:10:38,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,116,148,0
175,2014-06-09T16:00:39,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,114,148,0
174,2014-06-09T15:50:01,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,88,177,0
173,2014-06-09T15:40:57,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,88,177,0
172,2014-06-09T15:20:47,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,118,147,0
171,2014-06-09T15:10:04,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,117,147,0
170,2014-06-09T15:00:17,"Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (report stage amendment)",C-31,Negatived,86,177,0
169,2014-06-09T13:00:01,"Time allocation for Bill C-24, An Act to amend the Citizenship Act and to make consequential amendments to other Acts",C-24,Agreed To,134,102,0
168,2014-06-05T12:15:06,"Time allocation for Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures",C-31,Agreed To,137,105,0
167,2014-06-05T10:40:41,Appointment of an officer of Parliament,,Agreed To,153,75,0
166,2014-06-04T17:05:06,"Time allocation for Bill C-18, An Act to amend certain Acts relating to agriculture and agri-food",C-18,Agreed To,145,104,0
165,2014-06-04T16:12:41,Motion to proceed to Orders of the Day,,Agreed To,142,113,0
164,2014-06-04T15:30:53,"Concurrence at report stage of Bill C-20, An Act to implement the Free Trade Agreement between Canada and the Republic of Honduras, the Agreement on Environmental Cooperation between Canada and the Republic of Honduras and the Agreement on Labour Cooperation between Canada and the Republic of Honduras",C-20,Agreed To,173,89,0
163,2014-06-04T15:00:33,"Bill C-20, An Act to implement the Free Trade Agreement between Canada and the Republic of Honduras, the Agreement on Environmental Cooperation between Canada and the Republic of Honduras and the Agreement on Labour Cooperation between Canada and the Republic of Honduras (report stage amendment)",C-20,Negatived,87,171,0
162,2014-06-03T16:20:32,"Time allocation for Bill C-20, An Act to implement the Free Trade Agreement between Canada and the Republic of Honduras, the Agreement on Environmental Cooperation between Canada and the Republic of Honduras and the Agreement on Labour Cooperation between Canada and the Republic of Honduras",C-20,Agreed To,142,117,0
161,2014-06-03T15:00:10,"2nd reading of Bill C-27, An Act to amend the Public Service Employment Act (enhancing hiring opportunities for certain serving and former members of the Canadian Forces)",C-27,Agreed To,268,0,0
160,2014-06-03T12:33:41,Motion to adjourn the House,,Negatived,84,174,0
159,2014-06-02T16:00:48,"Time allocation for Bill C-27, An Act to amend the Public Service Employment Act (enhancing hiring opportunities for certain serving and former members of the Canadian Forces)",C-27,Agreed To,145,114,0
158,2014-05-29T15:10:02,"2nd reading of Bill C-24, An Act to amend the Citizenship Act and to make consequential amendments to other Acts",C-24,Agreed To,140,101,0
157,2014-05-29T15:00:22,"2nd reading of Bill C-24, An Act to amend the Citizenship Act and to make consequential amendments to other Acts (reasoned amendment)",C-24,Negatived,101,140,0
156,2014-05-29T13:11:05,"Time allocation for Bill C-22, An Act respecting Canada's offshore oil and gas operations, enacting the Nuclear Liability and Compensation Act, repealing the Nuclear Liability Act and making consequential amendments to other Acts",C-22,Agreed To,137,106,0
155,2014-05-29T12:03:25,Motion to adjourn the debate,,Agreed To,138,104,0
154,2014-05-28T17:02:47,"Time allocation for Bill C-24, An Act to amend the Citizenship Act and to make consequential amendments to other Acts",C-24,Agreed To,143,113,0
153,2014-05-28T15:50:35,"2nd reading of Bill C-560, An Act to amend the Divorce Act (equal parenting) and to make consequential amendments to other Acts",C-560,Negatived,80,174,0
152,2014-05-28T15:40:43,"3rd reading and adoption of Bill C-483, An Act to amend the Corrections and Conditional Release Act (escorted temporary absence)",C-483,Agreed To,260,1,0
151,2014-05-28T15:30:11,"2nd reading of Bill C-568, An Act respecting former Canadian Forces members",C-568,Negatived,118,144,0
150,2014-05-28T15:20:24,"2nd reading of Bill C-555, An Act respecting the Marine Mammal Regulations (seal fishery observation licence)",C-555,Agreed To,258,1,0
149,2014-05-28T15:10:22,Private Members' Business M-456 (Pan-Canadian Palliative and End-of-life Care Strategy),,Agreed To,264,1,0
148,2014-05-28T15:00:57,Private Members' Business M-456 (Pan-Canadian Palliative and End-of-life Care Strategy) (amendment),,Agreed To,262,0,0
147,2014-05-27T20:50:00,Government Business No. 10 (Extension of sitting hours and conduct of extended proceedings),,Agreed To,174,81,0
146,2014-05-27T20:30:47,Government Business No. 10 (Extension of sitting hours and conduct of extended proceedings) (amendment),,Negatived,81,175,0
145,2014-05-27T16:20:29,Motion for closure,,Agreed To,146,113,0
144,2014-05-26T18:30:33,Opposition Motion (CBC/Radio-Canada),,Negatived,104,146,0
143,2014-05-26T16:36:38,Motion to adjourn the debate,,Agreed To,136,98,0
142,2014-05-14T17:25:34,"2nd reading of Bill C-571, An Act to amend the Meat Inspection Act and the Safe Food for Canadians Act (slaughter of equines for human consumption)",C-571,Negatived,102,155,0
141,2014-05-14T17:20:40,"2nd reading of Bill C-539, An Act to promote local foods",C-539,Negatived,123,146,0
140,2014-05-14T17:15:54,Opposition Motion (Affordable housing),,Negatived,122,147,0
139,2014-05-13T17:25:58,"3rd reading and adoption of Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts",C-23,Agreed To,146,123,0
138,2014-05-13T17:15:14,"3rd reading and adoption of Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (reasoned amendment)",C-23,Negatived,123,146,0
137,2014-05-12T21:10:42,"3rd reading and adoption of Bill C-5, An Act to amend the Canada-Newfoundland Atlantic Accord Implementation Act, the Canada-Nova Scotia Offshore Petroleum Resources Accord Implementation Act and other Acts and to provide for certain other measures",C-5,Agreed To,269,1,0
136,2014-05-12T21:00:16,"Concurrence at report stage of Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts",C-23,Agreed To,148,124,0
135,2014-05-12T20:50:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,124,148,0
134,2014-05-12T20:40:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,124,147,0
133,2014-05-12T20:30:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,123,149,0
132,2014-05-12T20:20:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,124,149,0
131,2014-05-12T20:10:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,3,268,0
130,2014-05-12T20:00:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,124,149,0
129,2014-05-12T19:40:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,122,150,0
128,2014-05-12T19:30:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,123,149,0
127,2014-05-12T19:20:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,121,150,0
126,2014-05-12T19:10:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,123,148,0
125,2014-05-12T19:00:39,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,123,148,0
124,2014-05-12T18:50:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,122,148,0
123,2014-05-12T18:40:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,123,149,0
122,2014-05-12T18:30:59,"Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts (report stage amendment)",C-23,Negatived,123,148,0
121,2014-05-08T11:00:11,"Time allocation for Bill C-23, An Act to amend the Canada Elections Act and other Acts and to make consequential amendments to certain Acts",C-23,Agreed To,136,102,0
120,2014-05-08T10:00:44,Motion to proceed to Orders of the Day,,Agreed To,136,96,0
119,2014-05-07T18:05:58,Private Members' Business M-455 (Homelessness),,Agreed To,268,5,0
118,2014-05-07T18:00:36,"2nd reading of Bill C-567, An Act to amend the Access to Information Act (transparency and duty to document)",C-567,Negatived,133,142,0
117,2014-05-07T17:50:33,"Concurrence at report stage of Bill C-483, An Act to amend the Corrections and Conditional Release Act (escorted temporary absence)",C-483,Agreed To,274,1,0
116,2014-05-07T17:45:33,"2nd reading of Bill C-208, An Act to amend the Supreme Court Act (understanding the official languages)",C-208,Negatived,129,144,0
115,2014-05-07T18:16:52,"Concurrence at report stage of Bill C-479, An Act to amend the Corrections and Conditional Release Act (fairness for victims)",C-479,Agreed To,274,0,0
114,2014-05-07T17:35:21,"Bill C-479, An Act to amend the Corrections and Conditional Release Act (fairness for victims) (report stage amendment)",C-479,Agreed To,275,0,0
113,2014-05-07T17:30:18,Opposition Motion (Temporary Foreign Workers),,Negatived,129,146,0
112,2014-05-07T15:30:30,Motion to proceed to Orders of the Day,,Agreed To,142,126,0
111,2014-05-06T17:25:21,Opposition Motion (Safeguarding of personal information),,Negatived,131,148,0
110,2014-05-05T18:30:09,"2nd reading of Bill C-33, An Act to establish a framework to enable First Nations control of elementary and secondary education and to provide for related funding and to make related amendments to the Indian Act and consequential amendments to other Acts",C-33,Agreed To,144,118,0
109,2014-05-01T10:45:08,"Time allocation for Bill C-33, An Act to establish a framework to enable First Nations control of elementary and secondary education and to provide for related funding and to make related amendments to the Indian Act and consequential amendments to other Acts",C-33,Agreed To,144,116,0
108,2014-04-30T17:50:21,"2nd reading of Bill C-565, An Act to amend the National Capital Act (Gatineau Park) and to make a related amendment to the Department of Canadian Heritage Act",C-565,Negatived,122,152,0
107,2014-04-30T17:40:09,Private Members' Business M-485 (Tax evasion),,Negatived,123,151,0
106,2014-04-30T17:30:12,Opposition Motion (Temporary Foreign Worker Program),,Negatived,122,152,0
105,2014-04-28T18:30:22,Opposition Motion (Time allocation and closure),,Negatived,111,145,0
104,2014-04-09T17:55:00,"3rd reading and adoption of Bill C-525, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act and the Public Service Labour Relations Act (certification and revocation — bargaining agent)",C-525,Agreed To,146,119,0
103,2014-04-09T17:50:00,"Concurrence at report stage of Bill C-525, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act and the Public Service Labour Relations Act (certification and revocation — bargaining agent)",C-525,Agreed To,147,120,0
102,2014-04-09T17:45:00,"Bill C-525, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act and the Public Service Labour Relations Act (certification and revocation — bargaining agent) (report stage amendment)",C-525,Negatived,120,147,0
101,2014-04-09T17:40:00,"Bill C-525, An Act to amend the Canada Labour Code, the Parliamentary Employment and Staff Relations Act and the Public Service Labour Relations Act (certification and revocation — bargaining agent) (report stage amendment)",C-525,Negatived,121,146,0
100,2014-04-09T17:35:00,"2nd reading of Bill C-474, An Act respecting the promotion of financial transparency, improved accountability and long-term economic sustainability through the public reporting of payments made by mining, oil and gas corporations to foreign governments",C-474,Negatived,122,145,0
99,2014-04-08T17:25:00,"2nd reading of Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures",C-31,Agreed To,149,125,0
98,2014-04-08T17:20:00,"2nd reading of Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures (reasoned amendment)",C-31,Negatived,125,149,0
97,2014-04-03T13:30:05,"Time allocation for Bill C-31, An Act to implement certain provisions of the budget tabled in Parliament on February 11, 2014 and other measures",C-31,Agreed To,133,117,0
96,2014-04-02T16:45:00,Motion to proceed to Orders of the Day,,Agreed To,148,117,0
95,2014-04-02T16:00:17,Motion to hear another Member,,Agreed To,150,120,0
94,2014-04-01T17:20:00,Opposition Motion (Government aircraft),,Negatived,127,152,0
93,2014-03-31T18:30:31,"2nd reading of Bill C-20, An Act to implement the Free Trade Agreement between Canada and the Republic of Honduras, the Agreement on Environmental Cooperation between Canada and the Republic of Honduras and the Agreement on Labour Cooperation between Canada and the Republic of Honduras",C-20,Agreed To,175,92,0
92,2014-03-26T17:30:06,First Report of the Standing Committee on Foreign Affairs and International Development,,Agreed To,258,0,0
91,2014-03-26T15:10:56,"Time allocation for Bill C-13, An Act to amend the Criminal Code, the Canada Evidence Act, the Competition Act and the Mutual Legal Assistance in Criminal Matters Act",C-13,Agreed To,149,108,0
90,2014-03-26T15:05:51,Ways and Means motion No. 11,,Agreed To,149,112,0
89,2014-03-26T15:00:50,Motion to proceed to Orders of the Day,,Agreed To,149,118,0
88,2014-03-24T19:10:34,"3rd reading and adoption of Bill C-29, An Act for granting to Her Majesty certain sums of money for the federal public administration for the financial year ending march 31, 2015",C-29,Agreed To,150,130,0
